booking_id,booking_date,departure_date,lead_time_days,airline,origin,destination,haul_type,cabin_class,trip_type,fare_basis,booking_channel,booking_source,pax_count,base_fare_inr,taxes_inr,total_fare_inr,ancillary_revenue_inr,payment_method,prior_bookings,booking_status,customer_complaint,satisfaction_score,calculated_lead_time,expected_total_fare,route,booking_month,booking_day,travel_month,fare_per_passenger,booking_window,loyalty_segment,is_cancelled,lead_time_bin,fare_quintile,booking_month_name,customer_type
CLR-00407,2025-10-07,2025-10-08,1,British Airways,HYD,AMS,Long-Haul,Premium Economy,One-Way,EOWRT,Mobile_App,NDC,1,46241.76,6061.59,52303.35,264.75,Credit Card,0,Refunded,"Connection time too short, missed connecting flight",2.0,1,52303.350000000006,HYD → AMS,10,Tuesday,October,52303.35,Last_Minute,New,1,0-7d,Q2,Oct,New Customer
CLR-00408,2025-09-11,2025-11-06,56,Lufthansa,HYD,LHR,Long-Haul,Business,Round-Trip,MOWRT,B2B_Agent,NDC,3,75068.9,14341.27,268230.51,1996.96,Credit Card,4,Ticketed,No,4.0,56,268230.51,HYD → LHR,9,Thursday,November,89410.17,Planned,Occasional,0,31-90d,"Q5
(Highest)",Sep,Repeat Customer
CLR-00409,2025-07-11,2025-11-03,115,Emirates,MAA,SIN,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,1,14771.21,1418.79,16190.0,1394.08,Unknown,1,Cancelled,No,3.0,115,16190.0,MAA → SIN,7,Friday,November,16190.0,Early_Bird,Occasional,1,91-180d,"Q1
(Lowest)",Jul,Repeat Customer
CLR-00410,2025-08-27,2025-11-08,73,Condor,DEL,AUH,Medium-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,1,20176.52,4287.07,24463.59,0.0,Bank Transfer,0,Ticketed,No,3.0,73,24463.59,DEL → AUH,8,Wednesday,November,24463.59,Planned,New,0,31-90d,"Q1
(Lowest)",Aug,New Customer
CLR-00411,2025-08-20,2025-09-11,22,American Airlines,BOM,CDG,Long-Haul,Economy,One-Way,YOWRT,B2B_Agent,NDC,3,51695.45,6193.69,173667.42,4027.56,Debit Card,0,Confirmed,No,5.0,22,173667.41999999998,BOM → CDG,8,Wednesday,September,57889.14000000001,Short_Term,New,0,8-30d,"Q5
(Highest)",Aug,New Customer
CLR-00412,2025-02-10,2025-04-23,72,Emirates,DEL,AUH,Medium-Haul,Premium Economy,Round-Trip,VOWRT,B2B_Agent,GDS,3,40198.11,8493.0,146073.33,0.0,Credit Card,0,Cancelled,No,4.0,72,146073.33000000002,DEL → AUH,2,Monday,April,48691.10999999999,Planned,New,1,31-90d,Q4,Feb,New Customer
CLR-00413,2025-07-08,2025-10-21,105,Air France,DEL,SIN,Medium-Haul,Business,Round-Trip,LOWRT,API_Partner,NDC,1,32465.01,4094.03,36559.04,1924.78,Credit Card,0,Cancelled,Name spelling error on ticket needs correction,3.0,105,36559.04,DEL → SIN,7,Tuesday,October,36559.04,Early_Bird,New,1,91-180d,Q2,Jul,New Customer
CLR-00414,2025-03-04,2025-05-10,67,Condor,HYD,LHR,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,3,21033.3,3938.87,74916.51,0.0,Unknown,16,Refunded,No,4.0,67,74916.51,HYD → LHR,3,Tuesday,May,24972.17,Planned,Frequent,1,31-90d,Q3,Mar,Repeat Customer
CLR-00415,2025-07-17,2025-08-11,25,KLM,MAA,DXB,Medium-Haul,Economy,Round-Trip,LOWRT,API_Partner,GDS,1,20044.71,3442.49,23487.2,3028.3,Credit Card,0,Ticketed,No,4.0,25,23487.199999999997,MAA → DXB,7,Thursday,August,23487.2,Short_Term,New,0,8-30d,"Q1
(Lowest)",Jul,New Customer
CLR-00416,2025-10-23,2026-01-14,83,Etihad Airways,DEL,CDG,Long-Haul,Economy,One-Way,LOWRT,B2B_Agent,NDC,2,18669.13,3223.49,43785.24,5963.7,Credit Card,15,Confirmed,No,4.0,83,43785.240000000005,DEL → CDG,10,Thursday,January,21892.62,Planned,Frequent,0,31-90d,Q2,Oct,Repeat Customer
CLR-00417,2025-08-05,2025-08-30,25,Condor,MAA,KUL,Medium-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,2,18987.86,4068.26,46112.24,615.19,Agent Credit,0,Ticketed,No,4.0,25,46112.240000000005,MAA → KUL,8,Tuesday,August,23056.12,Short_Term,New,0,8-30d,Q2,Aug,New Customer
CLR-00418,2025-12-21,2026-01-25,35,Condor,MAA,DXB,Medium-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,1,9602.12,1444.67,11046.79,4336.82,Agent Credit,0,Ticketed,No,4.0,35,11046.79,MAA → DXB,12,Sunday,January,11046.79,Planned,New,0,31-90d,"Q1
(Lowest)",Dec,New Customer
CLR-00419,2025-01-11,2025-02-03,23,KLM,BOM,LHR,Long-Haul,Economy,Round-Trip,YOWRT,API_Partner,NDC,2,35862.69,4111.71,79948.8,0.0,Credit Card,0,Confirmed,No,5.0,23,79948.8,BOM → LHR,1,Saturday,February,39974.4,Short_Term,New,0,8-30d,Q3,Jan,New Customer
CLR-00420,2025-09-09,2025-12-13,95,British Airways,BLR,CDG,Long-Haul,Economy,One-Way,HOWRT,B2C_Website,GDS,1,50937.33,9598.31,60535.64,2144.66,Bank Transfer,0,No-Show,No,4.0,95,60535.64,BLR → CDG,9,Tuesday,December,60535.64,Early_Bird,New,0,91-180d,Q3,Sep,New Customer
CLR-00421,2025-12-23,2026-02-17,56,Condor,BLR,CDG,Long-Haul,Premium Economy,Round-Trip,QOWRT,B2B_Agent,GDS,5,98147.17,19889.82,590184.95,0.0,Bank Transfer,17,Ticketed,No,4.0,56,590184.95,BLR → CDG,12,Tuesday,February,118036.98999999999,Planned,Frequent,0,31-90d,"Q5
(Highest)",Dec,Repeat Customer
CLR-00422,2025-08-21,2025-11-02,73,Air Canada,BLR,CDG,Long-Haul,Economy,One-Way,LOWRT,B2B_Agent,GDS,2,40929.94,7081.08,96022.04,0.0,Credit Card,0,Confirmed,No,3.0,73,96022.04000000001,BLR → CDG,8,Thursday,November,48011.02,Planned,New,0,31-90d,Q3,Aug,New Customer
CLR-00423,2025-01-26,2025-02-28,33,American Airlines,BLR,FRA,Long-Haul,Business,Multi-City,VOWRT,API_Partner,GDS,2,154957.5,15491.13,340897.26,932.05,Agent Credit,0,Ticketed,No,5.0,33,340897.26,BLR → FRA,1,Sunday,February,170448.63,Planned,New,0,31-90d,"Q5
(Highest)",Jan,New Customer
CLR-00424,2025-06-04,2025-08-20,77,Etihad Airways,MAA,KUL,Medium-Haul,Economy,Round-Trip,BOWRT,B2C_Website,NDC,2,12250.35,1694.02,27888.74,801.06,Credit Card,0,Ticketed,No,4.0,77,27888.74,MAA → KUL,6,Wednesday,August,13944.37,Planned,New,0,31-90d,"Q1
(Lowest)",Jun,New Customer
CLR-00425,2025-12-17,2026-03-19,92,Emirates,BLR,CDG,Long-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,4,53410.19,7420.2,243321.56,0.0,Credit Card,0,Cancelled,Fare difference charged incorrectly during rebooking,1.0,92,243321.56,BLR → CDG,12,Wednesday,March,60830.39,Early_Bird,New,1,91-180d,"Q5
(Highest)",Dec,New Customer
CLR-00426,2025-09-23,2025-11-21,59,KLM,BOM,DXB,Medium-Haul,Economy,Round-Trip,LOWRT,API_Partner,GDS,1,17612.54,3111.84,20724.38,0.0,Bank Transfer,0,Ticketed,No,5.0,59,20724.38,BOM → DXB,9,Tuesday,November,20724.38,Planned,New,0,31-90d,"Q1
(Lowest)",Sep,New Customer
CLR-00427,2025-03-21,2025-04-29,39,Air France,MAA,KUL,Medium-Haul,Business,One-Way,VOWRT,B2C_Website,NDC,1,58929.44,6753.84,65683.28,0.0,Agent Credit,0,Confirmed,No,4.0,39,65683.28,MAA → KUL,3,Friday,April,65683.28,Planned,New,0,31-90d,Q3,Mar,New Customer
CLR-00428,2025-12-15,2026-02-10,57,KLM,BOM,CDG,Long-Haul,Economy,Round-Trip,EOWRT,B2C_Website,NDC,2,36730.66,6536.15,86533.62,976.16,Credit Card,0,Ticketed,No,4.0,57,86533.62000000001,BOM → CDG,12,Monday,February,43266.81,Planned,New,0,31-90d,Q3,Dec,New Customer
CLR-00429,2025-01-15,2025-02-21,37,KLM,BOM,FRA,Long-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,NDC,4,19194.43,3973.02,92669.8,0.0,UPI,17,Ticketed,No,4.0,37,92669.8,BOM → FRA,1,Wednesday,February,23167.45,Planned,Frequent,0,31-90d,Q3,Jan,Repeat Customer
CLR-00430,2025-06-30,2025-09-22,84,American Airlines,BLR,SFO,Long-Haul,Economy,Round-Trip,MOWRT,API_Partner,NDC,2,20151.06,3979.95,48262.02,6135.66,Debit Card,11,Ticketed,No,4.0,84,48262.020000000004,BLR → SFO,6,Monday,September,24131.01,Planned,Frequent,0,31-90d,Q2,Jun,Repeat Customer
CLR-00431,2025-07-26,2025-08-04,9,Air France,BOM,DXB,Medium-Haul,Business,One-Way,QOWRT,B2B_Agent,NDC,4,47257.73,5312.47,210280.8,1210.86,Agent Credit,2,Ticketed,No,3.0,9,210280.80000000002,BOM → DXB,7,Saturday,August,52570.2,Short_Term,Occasional,0,8-30d,"Q5
(Highest)",Jul,Repeat Customer
CLR-00432,2025-11-07,2026-01-27,81,Etihad Airways,DEL,LHR,Long-Haul,Economy,Multi-City,BOWRT,B2C_Website,GDS,2,24919.85,3706.94,57253.58,1450.99,Unknown,0,Ticketed,No,3.0,81,57253.579999999994,DEL → LHR,11,Friday,January,28626.79,Planned,New,0,31-90d,Q2,Nov,New Customer
CLR-00433,2025-01-03,2025-02-19,47,Singapore Airlines,DEL,YYZ,Long-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,NDC,4,24711.12,2694.66,109623.12,14011.9,Debit Card,0,Ticketed,No,5.0,47,109623.12,DEL → YYZ,1,Friday,February,27405.78,Planned,New,0,31-90d,Q4,Jan,New Customer
CLR-00434,2025-02-21,2025-03-09,16,Condor,MAA,DXB,Medium-Haul,Economy,Round-Trip,LOWRT,B2C_Website,NDC,1,14637.25,1904.4,16541.65,0.0,Credit Card,4,Ticketed,No,4.0,16,16541.65,MAA → DXB,2,Friday,March,16541.65,Short_Term,Occasional,0,8-30d,"Q1
(Lowest)",Feb,Repeat Customer
CLR-00435,2025-12-01,2025-12-05,4,American Airlines,BOM,DXB,Medium-Haul,Economy,One-Way,HOWRT,B2B_Agent,GDS,1,23710.96,4098.84,27809.8,0.0,Credit Card,0,Ticketed,No,3.0,4,27809.8,BOM → DXB,12,Monday,December,27809.8,Last_Minute,New,0,0-7d,"Q1
(Lowest)",Dec,New Customer
CLR-00436,2025-02-11,2025-06-05,114,Emirates,DEL,SIN,Medium-Haul,Business,One-Way,HOWRT,B2B_Agent,NDC,2,53675.18,6574.06,120498.48,521.44,Credit Card,0,Ticketed,No,5.0,114,120498.48,DEL → SIN,2,Tuesday,June,60249.24,Early_Bird,New,0,91-180d,Q4,Feb,New Customer
CLR-00437,2025-12-23,2026-01-09,17,Lufthansa,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,4,24842.35,3505.59,113391.76,0.0,Credit Card,0,Cancelled,No,5.0,17,113391.76,DEL → YYZ,12,Tuesday,January,28347.94,Short_Term,New,1,8-30d,Q4,Dec,New Customer
CLR-00438,2025-05-08,2025-08-21,105,KLM,BOM,DXB,Medium-Haul,Economy,Round-Trip,BOWRT,B2C_Website,NDC,2,24967.51,2450.82,54836.66,4893.51,Credit Card,0,Cancelled,No,4.0,105,54836.659999999996,BOM → DXB,5,Thursday,August,27418.33,Early_Bird,New,1,91-180d,Q2,May,New Customer
CLR-00439,2025-06-04,2025-07-21,47,Air Canada,DEL,SIN,Medium-Haul,Business,Round-Trip,VOWRT,B2B_Agent,GDS,2,31212.85,6431.71,75289.12,5458.49,Credit Card,0,Confirmed,No,3.0,47,75289.12,DEL → SIN,6,Wednesday,July,37644.56,Planned,New,0,31-90d,Q3,Jun,New Customer
CLR-00440,2025-12-24,2026-02-19,57,KLM,BOM,FRA,Long-Haul,Economy,Round-Trip,VOWRT,API_Partner,NDC,1,19833.53,3959.57,23793.1,2488.39,Agent Credit,10,Confirmed,No,4.0,57,23793.1,BOM → FRA,12,Wednesday,February,23793.1,Planned,Regular,0,31-90d,"Q1
(Lowest)",Dec,Repeat Customer
CLR-00441,2025-11-08,2026-02-13,97,Air Canada,DEL,AUH,Medium-Haul,Business,Round-Trip,MOWRT,B2C_Website,GDS,3,79511.67,15072.69,283753.08,0.0,Bank Transfer,0,Confirmed,No,4.0,97,283753.08,DEL → AUH,11,Saturday,February,94584.36,Early_Bird,New,0,91-180d,"Q5
(Highest)",Nov,New Customer
CLR-00442,2025-07-15,2025-09-13,60,Etihad Airways,DEL,JFK,Long-Haul,Business,Round-Trip,MOWRT,B2B_Agent,GDS,6,105782.99,14306.53,720537.12,5170.17,Bank Transfer,9,Ticketed,No,5.0,60,720537.12,DEL → JFK,7,Tuesday,September,120089.52,Planned,Regular,0,31-90d,"Q5
(Highest)",Jul,Repeat Customer
CLR-00443,2025-01-05,2025-03-06,60,American Airlines,BOM,DXB,Medium-Haul,Economy,One-Way,LOWRT,API_Partner,NDC,4,23249.75,3654.92,107618.68,0.0,Credit Card,0,Ticketed,No,4.0,60,107618.68,BOM → DXB,1,Sunday,March,26904.67,Planned,New,0,31-90d,Q4,Jan,New Customer
CLR-00444,2025-04-05,2025-07-02,88,Emirates,HYD,LHR,Long-Haul,Economy,One-Way,LOWRT,B2B_Agent,GDS,3,54075.56,4448.07,175570.89,4681.99,Credit Card,7,Cancelled,No,3.0,88,175570.88999999998,HYD → LHR,4,Saturday,July,58523.630000000005,Planned,Regular,1,31-90d,"Q5
(Highest)",Apr,Repeat Customer
CLR-00445,2025-08-01,2025-08-11,10,Air Canada,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,35203.62,7614.2,85635.64,0.0,Credit Card,0,Confirmed,No,5.0,10,85635.64,DEL → YYZ,8,Friday,August,42817.82,Short_Term,New,0,8-30d,Q3,Aug,New Customer
CLR-00446,2025-06-26,2025-07-24,28,Singapore Airlines,CCU,BKK,Medium-Haul,Economy,Multi-City,VOWRT,API_Partner,GDS,1,24296.63,5319.13,29615.76,7489.06,Bank Transfer,0,Confirmed,No,5.0,28,29615.760000000002,CCU → BKK,6,Thursday,July,29615.76,Short_Term,New,0,8-30d,"Q1
(Lowest)",Jun,New Customer
CLR-00447,2025-04-10,2025-07-27,108,Air Canada,BLR,SFO,Long-Haul,Business,Multi-City,HOWRT,B2B_Agent,GDS,1,159537.85,15340.9,174878.75,472.5,Agent Credit,0,Ticketed,Visa rejected but non-refundable ticket purchased,2.0,108,174878.75,BLR → SFO,4,Thursday,July,174878.75,Early_Bird,New,0,91-180d,"Q5
(Highest)",Apr,New Customer
CLR-00448,2025-03-06,2025-07-03,119,Condor,DEL,SIN,Medium-Haul,Business,One-Way,LOWRT,B2C_Website,GDS,1,48323.52,4663.94,52987.46,2302.56,Agent Credit,4,Ticketed,No,4.0,119,52987.46,DEL → SIN,3,Thursday,July,52987.46,Early_Bird,Occasional,0,91-180d,Q2,Mar,Repeat Customer
CLR-00449,2025-08-29,2025-12-03,96,Etihad Airways,DEL,CDG,Long-Haul,Business,One-Way,MOWRT,API_Partner,NDC,1,179967.69,23325.88,203293.57,2992.32,Credit Card,2,Ticketed,No,5.0,96,203293.57,DEL → CDG,8,Friday,December,203293.57,Early_Bird,Occasional,0,91-180d,"Q5
(Highest)",Aug,Repeat Customer
CLR-00450,2025-07-29,2025-10-18,81,Lufthansa,BOM,FRA,Long-Haul,Economy,One-Way,VOWRT,B2C_Website,NDC,3,23294.39,1888.94,75549.99,5282.58,Debit Card,16,Ticketed,No,5.0,81,75549.98999999999,BOM → FRA,7,Tuesday,October,25183.33,Planned,Frequent,0,31-90d,Q3,Jul,Repeat Customer
CLR-00451,2025-10-24,2025-12-29,66,Air Canada,DEL,YYZ,Long-Haul,Economy,One-Way,BOWRT,B2B_Agent,NDC,3,33702.11,4009.06,113133.51,2697.6,Credit Card,9,Cancelled,No,4.0,66,113133.51,DEL → YYZ,10,Friday,December,37711.17,Planned,Regular,1,31-90d,Q4,Oct,Repeat Customer
CLR-00452,2025-12-08,2026-01-13,36,KLM,BLR,FRA,Long-Haul,Economy,One-Way,BOWRT,API_Partner,GDS,4,17849.27,3508.29,85430.24,0.0,Credit Card,0,Ticketed,No,4.0,36,85430.24,BLR → FRA,12,Monday,January,21357.56,Planned,New,0,31-90d,Q3,Dec,New Customer
CLR-00453,2025-08-10,2025-10-13,64,KLM,BOM,LHR,Long-Haul,Business,One-Way,VOWRT,Mobile_App,GDS,1,159025.93,17674.44,176700.37,0.0,Debit Card,2,Ticketed,No,5.0,64,176700.37,BOM → LHR,8,Sunday,October,176700.37,Planned,Occasional,0,31-90d,"Q5
(Highest)",Aug,Repeat Customer
CLR-00454,2025-06-12,2025-07-07,25,Air France,DEL,SIN,Medium-Haul,Business,Round-Trip,BOWRT,B2C_Website,NDC,4,68064.18,7973.04,304148.88,0.0,Credit Card,0,Ticketed,No,4.0,25,304148.87999999995,DEL → SIN,6,Thursday,July,76037.22,Short_Term,New,0,8-30d,"Q5
(Highest)",Jun,New Customer
CLR-00455,2025-11-09,2025-12-06,27,Air France,HYD,AMS,Long-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,2,37439.25,7997.28,90873.06,2681.38,Agent Credit,8,Ticketed,No,4.0,27,90873.06,HYD → AMS,11,Sunday,December,45436.53,Short_Term,Regular,0,8-30d,Q3,Nov,Repeat Customer
CLR-00456,2025-05-28,2025-07-21,54,American Airlines,BOM,FRA,Long-Haul,Economy,Multi-City,HOWRT,B2C_Website,NDC,2,43666.62,7802.12,102937.48,9380.85,Agent Credit,0,Confirmed,No,3.0,54,102937.48000000001,BOM → FRA,5,Wednesday,July,51468.74,Planned,New,0,31-90d,Q4,May,New Customer
CLR-00457,2025-12-12,2026-01-22,41,Lufthansa,DEL,YYZ,Long-Haul,Business,One-Way,BOWRT,B2C_Website,NDC,2,106085.26,20643.5,253457.52,1895.27,Credit Card,0,Ticketed,No,4.0,41,253457.52,DEL → YYZ,12,Friday,January,126728.76,Planned,New,0,31-90d,"Q5
(Highest)",Dec,New Customer
CLR-00458,2025-01-11,2025-04-24,103,KLM,CCU,BKK,Medium-Haul,Business,Round-Trip,MOWRT,B2B_Agent,GDS,1,58859.62,7692.58,66552.2,742.61,Agent Credit,0,Confirmed,No,4.0,103,66552.2,CCU → BKK,1,Saturday,April,66552.2,Early_Bird,New,0,91-180d,Q3,Jan,New Customer
CLR-00459,2025-01-11,2025-04-18,97,KLM,HYD,LHR,Long-Haul,Economy,Round-Trip,BOWRT,API_Partner,NDC,1,18863.3,3489.49,22352.79,2888.19,Credit Card,0,Confirmed,PNR not found in airline system after ticketing,1.0,97,22352.79,HYD → LHR,1,Saturday,April,22352.79,Early_Bird,New,0,91-180d,"Q1
(Lowest)",Jan,New Customer
CLR-00460,2025-10-29,2026-02-08,102,Condor,CCU,BKK,Medium-Haul,Business,Round-Trip,LOWRT,API_Partner,GDS,3,44305.96,4801.58,147322.62,4407.79,Bank Transfer,18,Confirmed,No,3.0,102,147322.62,CCU → BKK,10,Wednesday,February,49107.54,Early_Bird,Frequent,0,91-180d,Q4,Oct,Repeat Customer
CLR-00461,2025-07-21,2025-09-07,48,KLM,DEL,SIN,Medium-Haul,Economy,Round-Trip,QOWRT,B2C_Website,NDC,2,17573.61,2987.42,41122.06,1931.31,Bank Transfer,13,Cancelled,Coupon status shows used but passenger never flew,2.0,48,41122.06,DEL → SIN,7,Monday,September,20561.03,Planned,Frequent,1,31-90d,Q2,Jul,Repeat Customer
CLR-00462,2025-10-18,2026-01-24,98,Air France,DEL,JFK,Long-Haul,Business,Round-Trip,HOWRT,B2B_Agent,NDC,1,151789.79,24866.54,176656.33,0.0,Credit Card,0,Ticketed,No,4.0,98,176656.33000000002,DEL → JFK,10,Saturday,January,176656.33,Early_Bird,New,0,91-180d,"Q5
(Highest)",Oct,New Customer
CLR-00463,2025-02-11,2025-06-09,118,Lufthansa,DEL,CDG,Long-Haul,Premium Economy,One-Way,EOWRT,B2B_Agent,GDS,3,44966.79,9072.72,162118.53,0.0,Debit Card,0,Refunded,No,5.0,118,162118.53,DEL → CDG,2,Tuesday,June,54039.51,Early_Bird,New,1,91-180d,Q4,Feb,New Customer
CLR-00464,2025-05-31,2025-09-01,93,British Airways,BOM,LHR,Long-Haul,Economy,One-Way,BOWRT,API_Partner,GDS,1,47625.23,10157.48,57782.71,1529.07,Credit Card,17,Ticketed,No,4.0,93,57782.71000000001,BOM → LHR,5,Saturday,September,57782.71,Early_Bird,Frequent,0,91-180d,Q2,May,Repeat Customer
CLR-00465,2025-04-02,2025-04-22,20,KLM,MAA,DXB,Medium-Haul,First,One-Way,QOWRT,B2B_Agent,GDS,1,81765.58,7240.76,89006.34,3830.59,Credit Card,0,Ticketed,Unable to add extra baggage through portal,1.0,20,89006.34,MAA → DXB,4,Wednesday,April,89006.34,Short_Term,New,0,8-30d,Q3,Apr,New Customer
CLR-00466,2025-11-16,2026-02-23,99,Air Canada,CCU,BKK,Medium-Haul,Economy,Round-Trip,BOWRT,B2C_Website,NDC,1,12759.75,1490.48,14250.23,0.0,Debit Card,0,Ticketed,No,5.0,99,14250.23,CCU → BKK,11,Sunday,February,14250.23,Early_Bird,New,0,91-180d,"Q1
(Lowest)",Nov,New Customer
CLR-00467,2025-04-18,2025-05-10,22,Condor,DEL,LHR,Long-Haul,First,One-Way,YOWRT,B2B_Agent,GDS,1,178157.02,36599.41,214756.43,0.0,Agent Credit,0,Ticketed,No,4.0,22,214756.43,DEL → LHR,4,Friday,May,214756.43,Short_Term,New,0,8-30d,"Q5
(Highest)",Apr,New Customer
CLR-00468,2025-09-25,2025-11-05,41,KLM,HYD,LHR,Long-Haul,Business,Multi-City,EOWRT,API_Partner,GDS,3,171539.78,27183.57,596170.05,12548.55,Credit Card,0,Refunded,No,3.0,41,596170.05,HYD → LHR,9,Thursday,November,198723.35,Planned,New,1,31-90d,"Q5
(Highest)",Sep,New Customer
CLR-00469,2025-08-06,2025-09-03,28,British Airways,BOM,CDG,Long-Haul,Business,Round-Trip,YOWRT,Mobile_App,NDC,4,87234.94,11387.54,394489.92,1011.23,Credit Card,0,Cancelled,No,4.0,28,394489.92000000004,BOM → CDG,8,Wednesday,September,98622.48,Short_Term,New,1,8-30d,"Q5
(Highest)",Aug,New Customer
CLR-00470,2025-01-23,2025-04-23,90,Air Canada,BOM,LHR,Long-Haul,Premium Economy,Multi-City,QOWRT,Mobile_App,GDS,4,64687.03,9462.6,296598.52,26148.61,Credit Card,14,Refunded,Schedule change not communicated,3.0,90,296598.52,BOM → LHR,1,Thursday,April,74149.63,Planned,Frequent,1,31-90d,"Q5
(Highest)",Jan,Repeat Customer
CLR-00471,2025-12-30,2026-01-07,8,KLM,DEL,AUH,Medium-Haul,Business,Round-Trip,HOWRT,B2B_Agent,GDS,3,77817.77,15466.45,279852.66,6289.81,Credit Card,0,Ticketed,Infant ticket pricing seems incorrect,2.0,8,279852.66000000003,DEL → AUH,12,Tuesday,January,93284.21999999999,Short_Term,New,0,8-30d,"Q5
(Highest)",Dec,New Customer
CLR-00472,2025-03-17,2025-06-19,94,KLM,BOM,LHR,Long-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,2,29237.55,4633.52,67742.14,0.0,Bank Transfer,0,Ticketed,No,3.0,94,67742.14,BOM → LHR,3,Monday,June,33871.07,Early_Bird,New,0,91-180d,Q3,Mar,New Customer
CLR-00473,2025-03-28,2025-07-07,101,Condor,DEL,LHR,Long-Haul,Premium Economy,Multi-City,BOWRT,B2C_Website,GDS,1,81995.54,15032.69,97028.23,553.34,UPI,7,Cancelled,No,3.0,101,97028.23,DEL → LHR,3,Friday,July,97028.23,Early_Bird,Regular,1,91-180d,Q3,Mar,Repeat Customer
CLR-00474,2025-05-16,2025-05-28,12,American Airlines,MAA,DXB,Medium-Haul,Economy,Round-Trip,EOWRT,B2B_Agent,GDS,2,8624.43,1697.82,20644.5,3278.52,Bank Transfer,17,Ticketed,No,4.0,12,20644.5,MAA → DXB,5,Friday,May,10322.25,Short_Term,Frequent,0,8-30d,"Q1
(Lowest)",May,Repeat Customer
CLR-00475,2025-09-20,2025-12-28,99,Air Canada,COK,DOH,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,2,10376.86,1682.66,24119.04,3191.31,Bank Transfer,16,Confirmed,No,4.0,99,24119.04,COK → DOH,9,Saturday,December,12059.52,Early_Bird,Frequent,0,91-180d,"Q1
(Lowest)",Sep,Repeat Customer
CLR-00476,2025-07-03,2025-08-12,40,Emirates,HYD,AMS,Long-Haul,Economy,Round-Trip,MOWRT,API_Partner,GDS,2,44937.71,6574.39,103024.2,752.57,Debit Card,0,Ticketed,No,4.0,40,103024.2,HYD → AMS,7,Thursday,August,51512.1,Planned,New,0,31-90d,Q4,Jul,New Customer
CLR-00477,2025-05-18,2025-07-31,74,Singapore Airlines,CCU,BKK,Medium-Haul,Economy,Multi-City,BOWRT,B2C_Website,GDS,5,24175.4,3856.42,140159.1,0.0,Unknown,0,Ticketed,No,5.0,74,140159.1,CCU → BKK,5,Sunday,July,28031.82,Planned,New,0,31-90d,Q4,May,New Customer
CLR-00478,2025-03-30,2025-05-08,39,KLM,MAA,KUL,Medium-Haul,Economy,Round-Trip,HOWRT,API_Partner,GDS,1,8084.06,827.05,8911.11,0.0,Bank Transfer,0,Ticketed,No,5.0,39,8911.11,MAA → KUL,3,Sunday,May,8911.11,Planned,New,0,31-90d,"Q1
(Lowest)",Mar,New Customer
CLR-00479,2025-03-10,2025-05-01,52,Air Canada,DEL,AUH,Medium-Haul,Business,Round-Trip,QOWRT,API_Partner,GDS,1,67857.66,14645.83,82503.49,0.0,Bank Transfer,0,Ticketed,No,5.0,52,82503.49,DEL → AUH,3,Monday,May,82503.49,Planned,New,0,31-90d,Q3,Mar,New Customer
CLR-00480,2025-04-07,2025-04-13,6,Air Canada,COK,DOH,Medium-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,GDS,1,19479.64,2869.18,22348.82,1458.51,Debit Card,4,Refunded,No,4.0,6,22348.82,COK → DOH,4,Monday,April,22348.82,Last_Minute,Occasional,1,0-7d,"Q1
(Lowest)",Apr,Repeat Customer
CLR-00481,2025-03-24,2025-05-04,41,Singapore Airlines,BLR,FRA,Long-Haul,Economy,Round-Trip,MOWRT,B2C_Website,NDC,2,46448.85,5685.97,104269.64,2484.13,Credit Card,0,Ticketed,No,5.0,41,104269.64,BLR → FRA,3,Monday,May,52134.82,Planned,New,0,31-90d,Q4,Mar,New Customer
CLR-00482,2025-08-06,2025-10-14,69,KLM,CCU,BKK,Medium-Haul,Economy,Round-Trip,QOWRT,B2B_Agent,GDS,1,15393.1,2233.03,17626.13,0.0,Debit Card,1,Ticketed,No,4.0,69,17626.13,CCU → BKK,8,Wednesday,October,17626.13,Planned,Occasional,0,31-90d,"Q1
(Lowest)",Aug,Repeat Customer
CLR-00483,2025-01-09,2025-03-08,58,Air Canada,DEL,AUH,Medium-Haul,Premium Economy,One-Way,BOWRT,B2C_Website,GDS,3,19762.15,3061.12,68469.81,0.0,Bank Transfer,0,Ticketed,No,4.0,58,68469.81,DEL → AUH,1,Thursday,March,22823.27,Planned,New,0,31-90d,Q3,Jan,New Customer
